image_name,image_file,n_gt_boxes,n_pred_boxes,n_correct_matches,n_false_positives,n_false_negatives,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,dataset,model,total_errors,n_boxes,n_correct,n_incorrect,accuracy,conf_threshold
1704282807-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1704282807-0003-R.png,,,,,,0.918,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,efficientnet_b2_focal,,17.0,0.0,17.0,0.0,0.75
1704282807-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1704282807-0003-R.png,,,,,,0.918,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,efficientnet_b2_focal,,17.0,0.0,17.0,0.0,0.75
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1709041080-0036-S_R.png,,,,,,1.0,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,2.0,1.0,1.0,0.5,0.75
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1709041080-0036-S_R.png,,,,,,1.0,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,2.0,1.0,1.0,0.5,0.75
1312132815-0017-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1312132815-0017-T.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1312132815-0017-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1312132815-0017-T.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1708161076-0007-R.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1708161076-0007-R.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1707180816-0007-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1707180816-0007-T.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1707180816-0007-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1707180816-0007-T.png,,,,,,1.0,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0005-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1603223711-0005-G.png,,,,,,0.997,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0005-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1603223711-0005-G.png,,,,,,0.997,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1703121298-0007-R.png,,,,,,0.985,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1703121298-0007-R.png,,,,,,0.985,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1704282807-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1704282807-0010-R.png,,,,,,0.982,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,14.0,0.0,14.0,0.0,0.75
1704282807-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1704282807-0010-R.png,,,,,,0.982,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,14.0,0.0,14.0,0.0,0.75
1707180816-0006-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1707180816-0006-T.png,,,,,,0.982,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1707180816-0006-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1707180816-0006-T.png,,,,,,0.982,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0001-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1603223711-0001-G.png,,,,,,0.977,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1603223711-0001-G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1603223711-0001-G.png,,,,,,0.977,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,0.0,1.0,0.0,0.75
1701151546-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1701151546-0009-R.png,,,,,,0.969,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,24.0,0.0,24.0,0.0,0.75
1701151546-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1701151546-0009-R.png,,,,,,0.969,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,24.0,0.0,24.0,0.0,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1704282807-0019-R_G.png,,,,,,0.91,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,mp_idb_stages,efficientnet_b2_focal,,41.0,1.0,40.0,0.024,0.75
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1704282807-0019-R_G.png,,,,,,0.91,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,mp_idb_stages,efficientnet_b2_focal,,41.0,1.0,40.0,0.024,0.75
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1709041080-0036-S_R.png,,,,,,1.0,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,mp_idb_stages,efficientnet_b2_focal,,2.0,1.0,1.0,0.5,0.75
1709041080-0036-S_R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1709041080-0036-S_R.png,,,,,,1.0,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,mp_idb_stages,efficientnet_b2_focal,,2.0,1.0,1.0,0.5,0.75
1709041080-0029-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1709041080-0029-T.png,,,,,,0.427,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,1.0,0.0,1.0,0.75
1709041080-0029-T,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_efficientnet_b2_focal\1709041080-0029-T.png,,,,,,0.427,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,mp_idb_stages,efficientnet_b2_focal,,1.0,1.0,0.0,1.0,0.75
1704282807-0016-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1704282807-0016-R.png,,,,,,0.74,All wrong,3,Not recommended,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,29.0,0.0,29.0,0.0,0.75
1704282807-0016-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1704282807-0016-R.png,,,,,,0.74,All wrong,3,Not recommended,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,29.0,0.0,29.0,0.0,0.75
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1701151546-0007-R.png,,,,,,0.836,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,27.0,0.0,27.0,0.0,0.75
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1701151546-0007-R.png,,,,,,0.836,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,27.0,0.0,27.0,0.0,0.75
1701151546-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1701151546-0009-R.png,,,,,,0.926,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,24.0,0.0,24.0,0.0,0.75
1701151546-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1701151546-0009-R.png,,,,,,0.926,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,24.0,0.0,24.0,0.0,0.75
1701151546-0012-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1701151546-0012-R.png,,,,,,0.828,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,22.0,0.0,22.0,0.0,0.75
1701151546-0012-R,results\optA_20251207_233941\experiments\experiment_mp_idb_stages\visualizations\pred_classification_resnet101_focal\1701151546-0012-R.png,,,,,,0.828,All wrong,5,Challenging case,All Wrong,classification_error,20,mp_idb_stages,resnet101_focal,,22.0,0.0,22.0,0.0,0.75
