image_name,image_file,n_boxes,n_correct,n_incorrect,accuracy,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,conf_threshold,dataset,model
PA171771,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171771.png,3,2,1,0.667,0.467,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171739,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171739.png,1,1,0,1.0,0.328,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171739,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171739.png,1,1,0,1.0,0.328,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171697,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171697.png,3,3,0,1.0,0.363,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171697,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171697.png,3,3,0,1.0,0.363,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171949,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171949.png,1,1,0,1.0,0.373,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171949,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171949.png,1,1,0,1.0,0.373,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171851,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171851.png,1,1,0,1.0,0.391,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171851,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171851.png,1,1,0,1.0,0.391,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171923,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171923.png,1,1,0,1.0,0.41,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171923,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171923.png,1,1,0,1.0,0.41,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171823,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171823.png,1,1,0,1.0,0.414,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171823,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171823.png,1,1,0,1.0,0.414,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171964,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171964.png,2,2,0,1.0,0.426,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171964,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171964.png,2,2,0,1.0,0.426,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171900,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171900.png,1,1,0,1.0,0.429,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171900,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171900.png,1,1,0,1.0,0.429,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171826,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171826.png,1,1,0,1.0,0.506,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171826,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171826.png,1,1,0,1.0,0.506,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171996,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171996.png,1,1,0,1.0,0.54,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171996,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b0_focal\PA171996.png,1,1,0,1.0,0.54,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,iml_lifecycle,efficientnet_b0_focal
PA171751,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171751.png,3,0,3,0.0,0.524,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171751,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171751.png,3,0,3,0.0,0.524,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171742,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171742.png,3,0,3,0.0,0.471,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171742,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171742.png,3,0,3,0.0,0.471,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171899,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171899.png,2,0,2,0.0,0.548,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171899,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171899.png,2,0,2,0.0,0.548,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171756,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171756.png,2,0,2,0.0,0.523,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171756,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171756.png,2,0,2,0.0,0.523,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171931,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171931.png,2,0,2,0.0,0.521,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171931,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171931.png,2,0,2,0.0,0.521,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171693,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171693.png,2,0,2,0.0,0.512,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171693,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171693.png,2,0,2,0.0,0.512,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171699,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171699.png,2,0,2,0.0,0.468,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171699,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171699.png,2,0,2,0.0,0.468,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171909,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171909.png,2,0,2,0.0,0.467,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171909,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171909.png,2,0,2,0.0,0.467,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171770,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171770.png,2,0,2,0.0,0.462,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171770,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171770.png,2,0,2,0.0,0.462,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171836,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171836.png,1,0,1,0.0,0.938,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171836,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171836.png,1,0,1,0.0,0.938,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171836,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171836.png,1,0,1,0.0,0.938,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171836,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171836.png,1,0,1,0.0,0.938,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171822,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171822.png,1,0,1,0.0,0.924,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171822,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171822.png,1,0,1,0.0,0.924,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171854,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171854.png,1,0,1,0.0,0.813,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171854,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171854.png,1,0,1,0.0,0.813,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171851,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171851.png,1,0,1,0.0,0.788,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171851,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171851.png,1,0,1,0.0,0.788,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171959,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171959.png,5,3,2,0.6,0.608,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171959,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171959.png,5,3,2,0.6,0.608,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171878,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171878.png,3,1,2,0.333,0.562,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171878,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171878.png,3,1,2,0.333,0.562,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171801,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171801.png,3,1,2,0.333,0.516,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171801,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171801.png,3,1,2,0.333,0.516,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171990,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171990.png,3,1,2,0.333,0.487,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
PA171990,results\optA_20251207_233941\experiments\experiment_iml_lifecycle\visualizations\pred_classification_efficientnet_b1_focal\PA171990.png,3,1,2,0.333,0.487,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,iml_lifecycle,efficientnet_b1_focal
